date_utc,l1_base_fee_burn_eth,l1_blob_fee_burn_eth,l1_priority_fee_eth,l1_total_rent_eth,l1_blob_gas_used,l1_calldata_gas_used,l1_blob_base_fee_gwei
2023-06-23,119.541063276743656752,0,11.546804422637563835,131.087867699381220587,,6443597846,
2023-06-24,93.117597475321553076,0,13.844532985464725337,106.962130460786278413,,6333284189,
2023-06-25,96.282118348697550879,0,16.723814987116923499,113.005933335814474378,,7391321465,
2023-06-26,111.302270258038042091,0,16.720080596730629563,128.022350854768671654,,7853570188,
2023-06-27,138.915654131375804695,0,16.38988336113989998,155.305537492515704675,,7948221929,
2023-06-28,148.871788157215655382,0,15.434597988260110744,164.306386145475766126,,7796412397,
2023-06-29,209.469325734421853442,0,13.473160359588568401,222.942486094010421843,,7232607737,
2023-06-30,204.125013992599107942,0,11.286036303386125979,215.411050295985233921,,7018471945,
2023-07-01,115.286571338307047722,0,14.587744849700125104,129.874316188007172826,,6711598367,
2023-07-02,111.567978770529803388,0,18.873168493208880656,130.441147263738684044,,7594005707,
2023-07-03,151.540847796727667393,0,15.842871706609747597,167.38371950333741499,,7452849509,
2023-07-04,189.28842401350275444,0,18.615882873470361072,207.904306886973115512,,7662044586,
2023-07-05,231.109514790807776915,0,7.669786846239209236,238.779301637046986151,,4597901942,
2023-07-06,202.952015898969558123,0,8.136390226144548209,211.088406125114106332,,5383604985,
2023-07-07,182.988720526288517556,0,13.197407920540477712,196.186128446828995268,,6224482080,
2023-07-08,135.860331262556913226,0,17.558537999285404262,153.418869261842317488,,7387140380,
2023-07-09,127.883140034938216572,0,18.402112832874506299,146.285252867812722871,,7594499244,
2023-07-10,159.928248161643249725,0,18.90621499223720285,178.834463153880452575,,8035074082,
2023-07-11,167.121191895477962769,0,19.066223582959860799,186.187415478437823568,,8098121317,
2023-07-12,200.000761249129979138,0,18.055213761880529834,218.055975011010508972,,8105586445,
2023-07-13,243.468280295978423617,0,15.804507691421639662,259.272787987400063279,,8056741275,
2023-07-14,201.065049059119869594,0,15.30249530879211446,216.367544367911984054,,8272921971,
2023-07-15,115.206910116033925379,0,19.211033471815998472,134.417943587849923851,,8236154001,
2023-07-16,125.582573989780325594,0,20.294373152724210227,145.876947142504535821,,8055308528,
2023-07-17,165.930123226703513092,0,15.812103715041382653,181.742226941744895745,,7840188383,
2023-07-18,196.454813204249645612,0,12.550525999819968819,209.005339204069614431,,6770023063,
2023-07-19,180.752462199867502961,0,14.423709154558176316,195.176171354425679277,,7482373493,
2023-07-20,188.52489227839453664,0,15.263691915907191091,203.788584194301727731,,7652705960,
2023-07-21,195.64002277192546088,0,13.765435545931639907,209.405458317857100787,,7329454351,
2023-07-22,146.720816139433106038,0,14.769490042275219036,161.490306181708325074,,8050482293,
2023-07-23,179.92659682439379092,0,19.538909109990043433,199.465505934383834353,,9148792765,
2023-07-24,311.014033715585640681,0,13.671417143157887593,324.685450858743528274,,9687055353,
2023-07-25,291.838122381216457687,0,15.511872478097124599,307.349994859313582286,,10691097465,
2023-07-26,300.560741394059970068,0,17.623035348910542451,318.183776742970512519,,12271389641,
2023-07-27,317.835741138806560952,0,13.175539689016740837,331.011280827823301789,,11376808511,
2023-07-28,233.186803371986191636,0,10.934507700366866795,244.121311072353058431,,7922846571,
2023-07-29,230.228869177282815712,0,16.933944055898589843,247.162813233181405555,,10788921544,
2023-07-30,278.845666234062266041,0,16.97054485804611618,295.816211092108382221,,15451782206,
2023-07-31,246.204607949883098275,0,15.166684049125711197,261.371291999008809472,,10915347498,
2023-08-01,224.606032401153777647,0,11.970552594770811106,236.576584995924588753,,10004146060,
2023-08-02,206.446994695590603432,0,12.828795642938937064,219.275790338529540496,,9190574307,
2023-08-03,221.191077007401358312,0,15.407478003079830937,236.598555010481189249,,9993525273,
2023-08-04,179.773079154252580024,0,14.405726136472021205,194.178805290724601229,,9371369709,
2023-08-05,136.905579441928217187,0,13.535661183771298499,150.441240625699515686,,8625278106,
2023-08-06,142.351447163775840142,0,17.236440820262761948,159.58788798403860209,,9720962198,
2023-08-07,247.224471603893251314,0,12.791706478821066506,260.01617808271431782,,10572387354,
2023-08-08,237.21139097034700976,0,13.024521577464874164,250.235912547811883924,,10430072095,
2023-08-09,206.466440797315068696,0,15.243798730639198375,221.710239527954267071,,9535702260,
2023-08-10,200.669416581230986445,0,13.856238026209152067,214.525654607440138512,,9311558973,
2023-08-11,164.079719919013016852,0,14.225179118005316066,178.304899037018332918,,8835442372,
2023-08-12,122.772871555624411485,0,17.774178675540398816,140.547050231164810301,,8596801781,
2023-08-13,131.949505830455653801,0,18.731393653779819886,150.680899484235473687,,9257105130,
2023-08-14,202.346880017911119422,0,14.747091180269668398,217.09397119818078782,,9926761757,
2023-08-15,271.260684262442531954,0,12.245948703850459638,283.506632966292991592,,10934456309,
2023-08-16,264.714383123167756162,0,14.996169928079486424,279.710553051247242586,,9470347358,
2023-08-17,327.010383616660982394,0,13.102876247585399707,340.113259864246382101,,8868638215,
2023-08-18,217.374276129536726072,0,13.578885981650006197,230.953162111186732269,,8721510630,
2023-08-19,131.132191252702413493,0,17.895872605675362005,149.028063858377775498,,9086846255,
2023-08-20,135.037844398434562274,0,17.015901450586708968,152.053745849021271242,,9085304351,
2023-08-21,215.733765187701501707,0,16.304744997980329772,232.038510185681831479,,10168119911,
2023-08-22,253.444090925390401443,0,14.619440854027987621,268.063531779418389064,,9057346100,
2023-08-23,204.379071793183715346,0,15.523030725067490691,219.902102518251206037,,9511002950,
2023-08-24,178.783578029163405093,0,14.357432561555308295,193.141010590718713388,,9104796795,
2023-08-25,230.973598389944429187,0,14.445588772579438247,245.419187162523867434,,10352072758,
2023-08-26,122.550680547598429166,0,20.240286414218125521,142.790966961816554687,,9371963565,
2023-08-27,120.222511799520518275,0,22.368577014667280123,142.591088814187798398,,9302482374,
2023-08-28,213.950743045767695489,0,14.850535153876637341,228.80127819964433283,,8729584629,
2023-08-29,277.304821184704365871,0,14.318335144061728624,291.623156328766094495,,9562068677,
2023-08-30,198.989601639726821475,0,15.023341085850879487,214.012942725577700962,,8842311750,
2023-08-31,202.999185852410078589,0,16.630119979482334197,219.629305831892412786,,9543618952,
2023-09-01,160.264965734021713824,0,16.05739131686725291,176.322357050888966734,,8911937222,
2023-09-02,104.53833062992201714,0,17.599039858972998574,122.137370488895015714,,8491964700,
2023-09-03,100.701145754621010959,0,17.635820230357859923,118.336965984978870882,,8297807785,
2023-09-04,132.489068108746430511,0,17.967702895453163048,150.456771004199593559,,8613861189,
2023-09-05,157.974682638732173207,0,17.179796227530990628,175.154478866263163835,,9640141430,
2023-09-06,175.631270100957457209,0,15.756022028255361141,191.38729212921281835,,9386369870,
2023-09-07,160.705282682301107032,0,16.685139483450221012,177.390422165751328044,,9031742057,
2023-09-08,133.881701052641230358,0,17.486202215769626439,151.367903268410856797,,9183005515,
2023-09-09,99.62533070427353914,0,20.340458449367904247,119.965789153641443387,,9448033169,
2023-09-10,97.397481392500690528,0,20.3379114850733477,117.735392877574038228,,10015695369,
2023-09-11,207.739724055149618804,0,18.745088223955797678,226.484812279105416482,,10991334368,
2023-09-12,152.326825908826241602,0,18.389856387044115422,170.716682295870357024,,10182695449,
2023-09-13,167.647568649612161892,0,14.341378860953570473,181.988947510565732365,,9000927582,
2023-09-14,183.691608833104242381,0,16.115853513520301616,199.807462346624543997,,10327517771,
2023-09-15,164.127672020161589443,0,18.237138791773868263,182.364810811935457706,,10513415022,
2023-09-16,111.77810870317054097,0,20.965147727575970146,132.743256430746511116,,10811283557,
2023-09-17,91.709227485138647501,0,21.43403095161455219,113.143258436753199691,,10040839039,
2023-09-18,174.162029521860520696,0,20.554637415104653304,194.716666936965174,,11080647475,
2023-09-19,132.202471413226970436,0,21.200210012782487974,153.40268142600945841,,10674198682,
2023-09-20,142.643243360034766193,0,18.694668273120762094,161.337911633155528287,,10044316478,
2023-09-21,161.970520427914045229,0,19.830292430178157978,181.800812858092203207,,10142684725,
2023-09-22,97.733486279581484276,0,19.780071160873416994,117.51355744045490127,,10113560535,
2023-09-23,79.16426005049103024,0,21.71560174285854407,100.87986179334957431,,9883403043,
2023-09-24,72.247861220663241858,0,20.861526317300416026,93.109387537963657884,,9465745059,
2023-09-25,131.376675670503424185,0,19.373648637130804856,150.750324307634229041,,10698665401,
2023-09-26,152.504901534812580126,0,17.973764844194986014,170.47866637900756614,,10523620910,
2023-09-27,129.429903895752095321,0,18.742609590019135554,148.172513485771230875,,10759245439,
2023-09-28,122.329789305926823094,0,18.23098066133613847,140.560769967262961564,,10533668583,
2023-09-29,103.536884145137324061,0,19.257781616174348317,122.794665761311672378,,10663624960,
2023-09-30,96.797506376895877586,0,19.393132281159525441,116.190638658055403027,,11661097986,
2023-10-01,84.887481762151941245,0,17.056788616585251257,101.944270378737192502,,10776081702,
2023-10-02,161.091706492240085714,0,14.561625460500136606,175.65333195274022232,,10222103368,
2023-10-03,108.110156771757226825,0,15.338524896056062884,123.448681667813289709,,9648762819,
2023-10-04,89.204364297107766487,0,16.913447040159750367,106.117811337267516854,,9545911635,
2023-10-05,95.94714116564540564,0,16.026911424409280034,111.974052590054685674,,10557816268,
2023-10-06,80.284970581295592964,0,17.101979717253639095,97.386950298549232059,,9949352462,
2023-10-07,65.837529531766467589,0,19.290803689653983186,85.128333221420450775,,10689205718,
2023-10-08,67.321726178920271167,0,19.760420956342656087,87.082147135262927254,,10537037505,
2023-10-09,92.726297553187378058,0,17.30411021575597068,110.030407768943348738,,11315661680,
2023-10-10,87.612283391086717378,0,19.274486270867978105,106.886769661954695483,,12136367785,
2023-10-11,94.649914529873264638,0,18.753925672214076872,113.40384020208734151,,12449787844,
2023-10-12,69.31845448710743309,0,14.942686322241599788,84.261140809349032878,,8709304244,
2023-10-13,72.506078597658025226,0,20.118526731929834841,92.624605329587860067,,8775849541,
2023-10-14,49.982588340462728067,0,19.18235542624361671,69.164943766706344777,,9047069571,
2023-10-15,49.674689251464486878,0,18.092707478027753207,67.767396729492240085,,8400139604,
2023-10-16,99.917583824320019663,0,16.489378137959934061,116.406961962279953724,,8813192597,
2023-10-17,85.618397231017563198,0,16.273608470871850701,101.892005701889413899,,9300957713,
2023-10-18,86.063507187399151866,0,17.019318270589174619,103.082825457988326485,,9365643954,
2023-10-19,72.046159933261003057,0,13.965066930809902994,86.011226864070906051,,8172827852,
2023-10-20,109.736737101957667845,0,14.907194291619533763,124.643931393577201608,,8809072641,
2023-10-21,77.581959165451998243,0,16.363397419823703421,93.945356585275701664,,9323122196,
2023-10-22,75.356949874507784665,0,16.17974585477888484,91.536695729286669505,,9176326735,
2023-10-23,191.04391877571571832,0,15.965513133190069309,207.009431908905787629,,9861408229,
2023-10-24,228.17987223729468837,0,8.796040388496542361,236.975912625791230731,,8874741679,
2023-10-25,180.271727086353711,0,11.417490505459784614,191.689217591813495614,,8009306979,
2023-10-26,210.346914015836083444,0,11.639504132391468205,221.986418148227551649,,8795557223,
2023-10-27,165.059441345684816505,0,10.715758931447482109,175.775200277132298614,,9076272668,
2023-10-28,134.960288948428249743,0,15.441654806498189748,150.401943754926439491,,9888992099,
2023-10-29,135.265501674720847407,0,14.644244013310358879,149.909745688031206286,,9610760030,
2023-10-30,174.849653757863112924,0,12.591204866099025168,187.440858623962138092,,8634029705,
2023-10-31,223.646853695333344377,0,12.500223083734966778,236.147076779068311155,,9698551173,
2023-11-01,205.92407113765688401,0,10.798449765443959895,216.722520903100843905,,8727570262,
2023-11-02,214.7459327387829004,0,8.860810713627830996,223.606743452410731396,,8742614863,
2023-11-03,203.802372943853668791,0,12.194451863175988224,215.996824807029657015,,9453504550,
2023-11-04,168.128421544446143323,0,12.965050065477459863,181.093471609923603186,,10315360744,
2023-11-05,208.881078661042470067,0,15.780476488398815493,224.66155514944128556,,11044694580,
2023-11-06,285.774883013038378062,0,9.843095847346248768,295.61797886038462683,,9951228490,
2023-11-07,284.637376959768088136,0,9.820656246009472551,294.458033205777560687,,10492622320,
2023-11-08,323.622300227036384799,0,10.065290887965098287,333.687591115001483086,,10844288360,
2023-11-09,520.158512595951745803,0,6.544144095099374878,526.702656691051120681,,10719717485,
2023-11-10,293.837191123745706215,0,5.811415428257514871,299.648606552003221086,,8192296068,
2023-11-11,316.480616748107156693,0,10.510931745888749329,326.991548493995906022,,11200956397,
2023-11-12,286.868037008615444074,0,11.714953650075120767,298.582990658690564841,,10797978123,
2023-11-13,341.338400721531167733,0,7.675010388240881389,349.013411109772049122,,8035422232,
2023-11-14,328.491224362923149904,0,8.429273768822531456,336.92049813174568136,,9865964419,
2023-11-15,322.925121059630781295,0,9.034254955786515536,331.959376015417296831,,10309193818,
2023-11-16,330.395511313991552114,0,7.8883335950864106,338.283844909077962714,,10145059389,
2023-11-17,273.830997409470778945,0,11.456499362570787683,285.287496772041566628,,10032032605,
2023-11-18,223.508735811957926637,0,14.615181546505503277,238.123917358463429914,,10301543996,
2023-11-19,234.079884839445449366,0,16.902658092126724635,250.982542931572174001,,11728704313,
2023-11-20,346.834366450257173721,0,8.597295592729357606,355.431662042986531327,,9901630643,
2023-11-21,363.532411694621497334,0,7.989464921641554981,371.521876616263052315,,9805667535,
2023-11-22,345.096246028302532212,0,8.819318595126222312,353.915564623428754524,,10039460701,
2023-11-23,385.290240348070439625,0,9.218895826920929562,394.509136174991369187,,12143117486,
2023-11-24,341.87069020060514821,0,11.586772501561964597,353.457462702167112807,,12388072022,
2023-11-25,346.267952919663720034,0,16.706266185194960909,362.974219104858680943,,15171854414,
2023-11-26,316.861366913764111706,0,16.442777044308758335,333.304143958072870041,,13162704803,
2023-11-27,267.815770594088074265,0,10.193304266534784251,278.009074860622858516,,8811627908,
2023-11-28,326.017090601291690189,0,9.331879662909524503,335.348970264201214692,,9339303186,
2023-11-29,306.886513230666788093,0,8.032339525354691491,314.918852756021479584,,8827537712,
2023-11-30,318.964292985385981617,0,9.427242092156641797,328.391535077542623414,,8058389503,
2023-12-01,276.27962776814070629,0,6.857228557443308874,283.136856325584015164,,6990492617,
2023-12-02,307.504283815807727201,0,10.775382781178589274,318.279666596986316475,,9567561088,
2023-12-03,353.501060998618871443,0,15.470447492751733409,368.971508491370604852,,11424709958,
2023-12-04,380.758582990402282591,0,6.780804960511486864,387.539387950913769455,,8134157153,
2023-12-05,597.358108672809760574,0,10.704638873677952,608.062747546487712574,,11276617751,
2023-12-06,791.841803966197797312,0,11.224812026591199863,803.066615992788997175,,14852382237,
2023-12-07,422.812622208801471935,0,8.177853475742344587,430.990475684543816522,,8987825693,
2023-12-08,510.185921737127120133,0,8.669515114758852859,518.855436851885972992,,12646733093,
2023-12-09,498.358017304268398104,0,10.605630072631179664,508.963647376899577768,,14471308536,
2023-12-10,285.561032430586328733,0,12.863881849706535394,298.424914280292864127,,9903064420,
2023-12-11,497.551693753016617889,0,9.632628508549675442,507.184322261566293331,,14044423932,
2023-12-12,690.273669924868796153,0,8.562134144552723353,698.835804069421519506,,17143369722,
2023-12-13,832.525505139274634955,0,8.025314018060246459,840.550819157334881414,,19511644551,
2023-12-14,757.524454252277552387,0,7.088584568485221811,764.613038820762774198,,16964734508,
2023-12-15,1200.168240609989490956,0,10.766450484845369032,1210.934691094834859988,,16816002308,
2023-12-16,1095.578657200185976024,0,19.545467881787941728,1115.124125081973917752,,22485406972,
2023-12-17,630.703223336575510536,0,21.731387236904467886,652.434610573479978422,,16787597895,
2023-12-18,760.197188676415267617,0,14.986804475226155261,775.183993151641422878,,13905490634,
2023-12-19,736.651799659561887105,0,9.762367373653168561,746.414167033215055666,,14620905245,
2023-12-20,606.000712467866892055,0,10.82520564620033377,616.825918114067225825,,11632043885,
2023-12-21,395.519690611063910104,0,11.128351538262378251,406.648042149326288355,,9686986364,
2023-12-22,367.635485839879313049,0,12.589668962126335447,380.225154802005648496,,10931782662,
2023-12-23,258.363768927731499722,0,14.864547976364317629,273.228316904095817351,,11768844426,
2023-12-24,220.474207544806849306,0,13.765968297610451433,234.240175842417300739,,10290695170,
2023-12-25,194.133915120502906999,0,11.465330529693853451,205.59924565019676045,,9174535952,
2023-12-26,226.774668221915112879,0,16.146726013863867193,242.921394235778980072,,11870318817,
2023-12-27,335.851035446974100351,0,16.58525565869091395,352.436291105665014301,,11891691421,
2023-12-28,303.700678651307609375,0,14.131404262862504595,317.83208291417011397,,10151612815,
2023-12-29,237.686122392223566505,0,14.160708092246675641,251.846830484470242146,,9975946456,
2023-12-30,197.075136808500222303,0,14.978729103114877601,212.053865911615099904,,10514115305,
2023-12-31,152.866314055000137929,0,15.664377855307894578,168.530691910308032507,,10899584064,
2024-01-01,147.755777534362768008,0,13.491152590068010896,161.246930124430778904,,12215745820,
2024-01-02,236.409317579656828431,0,13.833163233385555155,250.242480813042383586,,12633658716,
2024-01-03,360.214534829586752541,0,13.831987301074514598,374.046522130661267139,,11118687606,
2024-01-04,238.05105745378739018,0,14.883813654951619312,252.934871108739009492,,10856603676,
2024-01-05,276.10734956171620878,0,14.352803108319052979,290.460152670035261759,,14125744113,
2024-01-06,379.061875700189668352,0,14.251386703483873558,393.31326240367354191,,20646055052,
2024-01-07,554.572926520744901941,0,12.785299325827596635,567.358225846572498576,,20233993977,
2024-01-08,388.717166093690639694,0,14.676780221083708832,403.393946314774348526,,15593511352,
2024-01-09,235.959228983425118448,0,15.921500177658588497,251.880729161083706945,,11591918194,
2024-01-10,346.675561146289177443,0,13.257219368372633262,359.932780514661810705,,9757807898,
2024-01-11,329.293243526367359003,0,12.194014806587426867,341.48725833295478587,,10590091781,
2024-01-12,265.706659440572696532,0,10.916465708413419933,276.623125148986116465,,10964068362,
2024-01-13,174.118829275613754497,0,11.408895322177646362,185.527724597791400859,,10297162772,
2024-01-14,229.920245692992281112,0,7.934599972595190862,237.854845665587471974,,7955900705,
2024-01-15,239.244093463833463777,0,10.305592718553079566,249.549686182386543343,,10884495342,
2024-01-16,296.114163008645740056,0,7.830041622756539453,303.944204631402279509,,9342890702,
2024-01-17,330.603625025219070293,0,8.194457806965823239,338.798082832184893532,,9467697166,
2024-01-18,294.929299003539605004,0,7.902347415437641285,302.831646418977246289,,8855524603,
2024-01-19,259.104089711931465823,0,8.462387284975923216,267.566476996907389039,,9087697099,
2024-01-20,174.627030640315198051,0,12.060064030404906827,186.687094670720104878,,10817245897,
2024-01-21,153.143486389764452455,0,12.957657947556755299,166.101144337321207754,,11417071934,
2024-01-22,194.220658863201982946,0,10.504676287660955322,204.725335150862938268,,10946276510,
2024-01-23,162.959241140386335364,0,10.358702541621190686,173.31794368200752605,,10425271758,
2024-01-24,143.377296242744839822,0,11.33213141479024788,154.709427657535087702,,11696080847,
2024-01-25,218.574548175513314741,0,9.747015972557279395,228.321564148070594136,,9583083803,
2024-01-26,197.660538731315109114,0,10.67187283637995738,208.332411567695066494,,10234595554,
2024-01-27,126.933169120339687207,0,9.953836731572167836,136.887005851911855043,,9680785984,
2024-01-28,132.702047079764975027,0,10.357240145678959182,143.059287225443934209,,10900573835,
2024-01-29,158.840797705493284397,0,9.635488788721809421,168.476286494215093818,,11531218346,
2024-01-30,294.115828053430190932,0,12.379059378080709335,306.494887431510900267,,11403464920,
2024-01-31,280.574314225826440148,0,13.813324828783507231,294.387639054609947379,,11643074098,
2024-02-01,249.905452421661923983,0,11.422261706947636718,261.327714128609560701,,9631676293,
2024-02-02,214.845501402757096047,0,10.587986807879317683,225.43348821063641373,,10257413870,
2024-02-03,197.846714932988173051,0,12.85318635802947962,210.699901291017652671,,11200686274,
2024-02-04,174.222434569629147533,0,13.044209441795113972,187.266644011424261505,,10868811171,
2024-02-05,224.126163895749979423,0,17.86570542864593765,241.991869324395917073,,11779675476,
2024-02-06,343.334802887607841685,0,17.919847104577535402,361.254649992185377087,,10176944826,
2024-02-07,368.161386265117822032,0,10.086919450145545194,378.248305715263367226,,10040369679,
2024-02-08,412.918401982355154208,0,8.155882776021078421,421.074284758376232629,,7723199497,
2024-02-09,441.585033996875793801,0,4.679554598504949221,446.264588595380743022,,6985189001,
2024-02-10,290.967547885626297496,0,6.440552327035509348,297.408100212661806844,,8478614306,
2024-02-11,259.358308184425983242,0,9.721605653029401337,269.079913837455384579,,9599819456,
2024-02-12,358.07822024763656135,0,8.143292918847717884,366.221513166484279234,,9920973896,
2024-02-13,365.053788434583665358,0,7.512745790472473642,372.566534225056139,,12057400436,
2024-02-14,296.600027283334847696,0,13.903948617704785921,310.503975901039633617,,11548560777,
2024-02-15,321.95418381691951053,0,13.088395849503790851,335.042579666423301381,,10002783639,
2024-02-16,279.348509905565786333,0,11.166823658690348104,290.515333564256134437,,10294513063,
2024-02-17,245.085483510805291317,0,13.723715224121905255,258.809198734927196572,,12321212377,
2024-02-18,283.833371323302167987,0,14.955524404322858014,298.788895727625026001,,12690330614,
2024-02-19,362.912522076404243092,0,11.863311919373992387,374.775833995778235479,,11080864654,
2024-02-20,460.547251442818708421,0,16.315255979377934298,476.862507422196642719,,12707050765,
2024-02-21,478.064538020462771042,0,13.820102090872233834,491.884640111335004876,,12352441308,
2024-02-22,498.950737000339436961,0,13.331166796269272789,512.28190379660870975,,11297969904,
2024-02-23,485.489230826190480695,0,14.446059540040017578,499.935290366230498273,,12586226986,
2024-02-24,406.120674677544861451,0,20.572412114269021692,426.693086791813883143,,14495704100,
2024-02-25,409.358044842499719008,0,18.977741898779078081,428.335786741278797089,,14461284695,
2024-02-26,510.869178230590829611,0,16.470169362317449624,527.339347592908279235,,13767863878,
2024-02-27,596.779318936372803656,0,13.300103991585845451,610.079422927958649107,,12747568503,
2024-02-28,776.042403664278294573,0,16.585086729278558727,792.6274903935568533,,13485316151,
2024-02-29,850.019432382648708604,0,13.434039624297113963,863.453472006945822567,,12884839135,
2024-03-01,559.34203358560600482,0,9.432726842994672353,568.774760428600677173,,10559324632,
2024-03-02,522.176202897321382946,0,10.957517626721287843,533.133720524042670789,,10895086212,
2024-03-03,559.360997883763330778,0,11.00238570009311143,570.363383583856442208,,11252429881,
2024-03-04,621.422014161251235375,0,7.302468736897436022,628.724482898148671397,,8023564806,
2024-03-05,869.103898279764916373,0,6.994718464612094981,876.098616744377011354,,9673600860,
2024-03-06,630.74968069361851829,0,6.65864704459312031,637.4083277382116386,,8476966890,
2024-03-07,595.222584259469528552,0,7.27387070215183586,602.496454961621364412,,9031116465,
2024-03-08,514.587992563485577016,0,6.871222886894355952,521.459215450379932968,,8497174491,
2024-03-09,533.090284026477160709,0,7.947291613464246267,541.037575639941406976,,9977712821,
2024-03-10,514.043244028649875739,0,6.976061139022634587,521.019305167672510326,,9148894286,
2024-03-11,503.748097252262849181,0,5.942308808079342459,509.69040606034219164,,7971327290,
2024-03-12,556.224171010244976401,0,7.335060095737944098,563.559231105982920499,,9549212261,
2024-03-13,507.477700887915107136,0.00000000019202048,8.515076735739541031,515.992777623846668647,192020480,11574421485,0.000000001
2024-03-14,308.374944397637566274,0.000000001431175168,2.996392808297802224,311.371337207366543666,1431175168,27602708149,0.000000001
2024-03-15,193.385186453821703283,0.00000000091815936,3.203897272332002061,196.589083727071864704,918159360,18653883304,0.000000001
2024-03-16,196.690391286256710936,0.000000000852492288,2.969213650251758129,199.659604937360961353,852492288,18780515080,0.000000001
2024-03-17,195.687368461803701706,0.000000000805830656,2.771007814409818486,198.458376277019350848,805830656,18810357198,0.000000001
2024-03-18,172.778490076243836621,0.000000000795869184,2.350301952135455444,175.128792029175161249,795869184,17538709454,0.000000001
2024-03-19,157.445109569490786996,0.000000000875429888,1.014535631719462198,158.459645202085679082,858390528,17605726524,0.0000000010198503588334096808673079859520537486639181554436
2024-03-20,164.061854292901035966,0.000000000955777024,0.678928353458111369,164.740782647314924359,951189504,19444959299,0.0000000010048229295852280556703872123466997381838225161913
2024-03-21,155.945749608394249964,0.00000000086900736,0.509151209224731583,156.454900818487988907,869007360,18481527015,0.000000001
2024-03-22,133.669927210858262331,0.000000000850395136,0.444836891150754596,134.114764102859412063,843710464,18378451874,0.000000001007922945471492931489824452384651235047382320957
2024-03-23,116.348640924722424821,0.000000000799801344,0.553748152409150597,116.902389077931376762,799801344,18412403615,0.000000001
2024-03-24,120.722005260349780921,0.000000000786825216,0.529288962364253138,121.251294223500859275,779616256,18433792719,0.0000000010092468056489576328177538668459986550100874243443
2024-03-25,111.219056439580492507,0.000000000890241024,0.416083251577582055,111.635139692048315586,888143872,18638806322,0.0000000010023612750885478158205430932703659976387249114522
2024-03-26,143.464781314214779729,0.000000002936930304,0.386854009586415194,143.851635326738125227,1036910592,20583054284,0.0000000028323852863102009859689040576412590064467197573
2024-03-27,139.035094584742056698,16.210127507844497408,0.463835656440700378,155.709057749027254484,1238630400,22838675171,13.087138429546455026455026455026455026455026455026
2024-03-28,118.927817905645005729,33.497667362750988288,0.402274538576972296,152.827759806972966313,1263009792,22859946730,26.522096324927770859277708592777085927770859277709
2024-03-29,107.157394926552021627,23.04626510400651264,0.474807437025260676,130.678467467583794943,1318584320,24099599022,17.478036674974652087475149105367793240556660039761
2024-03-30,79.314953617383410706,20.032164262432473088,0.401273015178964268,99.748390894994848062,1139802112,21338398110,17.575124709395584176632934682612695492180312787489
2024-03-31,72.727429130107706959,52.69700482249588736,0.380376090986964292,125.804810043590558611,1043202048,19785696850,50.514667722830129413242869707249654479205930393265
2024-04-01,82.787711323711993412,65.528703417427951616,0.389131187406564276,148.705545928546509304,1359347712,19701200792,48.205990887361681612187831453090348086009063735416
2024-04-02,101.85421737658639865,88.184032175712108544,0.429825117091601435,190.468074669390108629,1397620736,23576876262,63.095824141888024008252836912688736753258932758136
2024-04-03,80.688680556637142983,60.30971898164871168,1.37692348211348077,142.375323020399335433,1423572992,23808792835,42.365034543763465610901390295552895681797256237915
2024-04-04,82.364880106071247039,0.009771705529270272,2.615618628738831054,84.990270440339348365,1652293632,27239325443,0.0059140248077106139933365064255116611137553545930509
2024-04-05,56.539506865676371227,0.000000001472462848,0.987137791363479334,57.526644658512313409,1449918464,24678584677,0.0000000010155487253661182426324353643102513107937081902007
2024-04-06,40.704863092247845939,0.000000001256718336,0.813584915970701662,41.518448009475265937,1256718336,22134839049,0.000000001
2024-04-07,43.709836248074529163,0.000000001220411392,0.700758048377384595,44.41059429767232515,1220411392,21688637956,0.000000001
2024-04-08,62.835134999714016805,0.000000001220149248,0.495441856976239048,63.330576857910405101,1220149248,21768268767,0.000000001
2024-04-09,73.091862762248105836,0.000000001299316736,0.496189249308774306,73.588052012856196878,1297612800,22917563022,0.0000000010013131313131313131313131313131313131313131313131
2024-04-10,52.974285273244245889,0.000000001291976704,0.479733282729719875,53.454018557265942468,1288437760,22820193070,0.0000000010027466937945066124109867751780264496439471007121
2024-04-11,51.734174241019783814,0.003690773371551744,0.510009422410028707,52.247874436801364265,1214251008,21557091108,0.0030395472988989637305699481865284974093264248704663
2024-04-12,61.839529973462890831,0.000148396783304704,0.481190434023955057,62.320868804270150592,1183449088,20790409053,0.00012539346627533503156495735961900542695758112747813
2024-04-13,80.558497744628965974,0.00000000115802112,0.462790857770460626,81.02128860355744772,1158021120,20338767749,0.000000001
2024-04-14,37.297245168375753023,0.00000000125370368,0.499436470542219519,37.796681640171676222,1253703680,22555890339,0.000000001
2024-04-15,43.428948120268730432,0.000000001258422272,0.481282970580567727,43.910231092107720431,1258422272,22528469440,0.000000001
2024-04-16,34.752127531443775855,0.000000001329856512,0.486221129461968254,35.238348662235600621,1329856512,23651486341,0.000000001
2024-04-17,48.314855806650958783,0.000000001208221696,0.439706904722108656,48.754562712581289135,1208221696,21378469680,0.000000001
2024-04-18,31.566673976603427588,0.00000000116916224,0.46837166430370767,32.035045642076297498,1169162240,20754603884,0.000000001
2024-04-19,26.647985733591268304,0.000000001069285376,0.416427209456328761,27.064412944116882441,1069285376,19019945753,0.000000001
