date_utc,rollup_id,l2_fees_eth,rent_paid_eth,profit_eth,txcount
2022-06-14,starknet,0.005074831054416095,0.289958280044343925,,2477
2022-06-15,optimism,79.01082184109569,41.009173764545159088,,166406
2022-06-15,starknet,0.015821147974711583,1.048667889823112679,,4640
2022-06-16,optimism,29.72659270173317,16.720491503461589906,,116129
2022-06-16,starknet,0.04042437629583979,0.046542739763819098,,992
2022-06-17,optimism,20.755229413325058,12.251590421073172688,,89125
2022-06-17,starknet,0.38737170025048046,0.392007224250315967,,3020
2022-06-18,optimism,43.59644971461251,24.433654661732357894,,107672
2022-06-18,starknet,0.9132938263693674,0.571155799188718499,,4651
2022-06-19,optimism,18.80632946993533,10.750559706060061183,,114431
2022-06-19,starknet,0.057169800992410244,0.158103948068770313,,1139
2022-06-20,optimism,18.29192117098065,10.344735490119460921,,111062
2022-06-20,starknet,0.3755112243188326,0.171368108844541828,,5554
2022-06-21,optimism,26.36282784616732,14.923552733397064836,,108459
2022-06-21,starknet,0.4578889724039044,0.143891672704789069,,3676
2022-06-22,optimism,28.059641076650003,15.993440911574480123,,125088
2022-06-22,starknet,0.2923684532653697,0.196931272687349234,,2645
2022-06-23,optimism,30.446867688744817,18.200167472304300403,,103427
2022-06-23,starknet,0.33984199419454364,0.319137292430188339,,2517
2022-06-24,optimism,29.45067433085799,17.239320294415649612,,114085
2022-06-24,starknet,0.20262837270149445,0.1260070038676544,,1922
2022-06-25,optimism,22.87607578408622,12.992430876540725038,,105657
2022-06-25,starknet,0.17977291410570534,0.104717793628111628,,1833
2022-06-26,optimism,27.05493455106576,15.637433198380503667,,117417
2022-06-26,starknet,0.2565090345710115,0.082051418549046317,,3087
2022-06-27,optimism,43.4228612529774,24.450482204395294808,,144531
2022-06-27,starknet,0.17752006584788718,0.160277589928220743,,2187
2022-06-28,optimism,18.93979223613489,11.394137626105724709,,68333
2022-06-28,starknet,0.2507173051703259,0.064208568115258355,,2938
2022-06-29,optimism,24.220231121023343,14.55634363091312989,,75588
2022-06-29,starknet,0.22341365896856408,0.191394967812140882,,1475
2022-06-30,optimism,23.222101081546214,13.855917354412147689,,77041
2022-06-30,starknet,0.14321264580595602,0.226009869458012998,,13170
2022-07-01,optimism,15.70907791216979,9.384393753186712033,,86654
2022-07-01,starknet,0.1977792117780885,0.284321712300481527,,8513
2022-07-02,optimism,5.822734441798638,3.611151361566579661,,57531
2022-07-02,starknet,0.12193714423503418,0.102846985772822023,,1622
2022-07-03,optimism,6.431245900817245,3.789202227823020241,,58329
2022-07-03,starknet,0.08772079765529424,0.141152344312609819,,1751
2022-07-04,optimism,10.57175884254898,6.283752860696247041,,71492
2022-07-04,starknet,1.0949672430693498,0.172865338571741787,,1654
2022-07-05,optimism,11.61210307397474,7.062854473362843842,,64300
2022-07-05,starknet,1.9744771148973437,0.136960069192712742,,1207
2022-07-06,optimism,12.833367986697544,7.717136460215443303,,69347
2022-07-06,starknet,3.656096555599789,0.23944919385329148,,2321
2022-07-07,optimism,13.249606039680636,7.988797855794351786,,54790
2022-07-07,starknet,0.7397135583394607,0.274681888862167922,,1846
2022-07-08,optimism,12.28558562925844,7.033423999941142507,,75324
2022-07-08,starknet,0.27631783347218675,0.113783487374349596,,1473
2022-07-09,optimism,5.321250517833581,3.203031060656007373,,52591
2022-07-09,starknet,0.13060518353974493,0.088189676819162818,,1483
2022-07-10,optimism,5.886153192981431,3.509719925440977568,,53786
2022-07-10,starknet,0.12679389779588882,0.056410540442052403,,1560
2022-07-11,optimism,9.993086108409749,6.094837244575516762,,59948
2022-07-11,starknet,0.1523530597184621,0.260462844815860342,,960
2022-07-12,optimism,7.876496540725812,4.849289031631992409,,56302
2022-07-12,starknet,0.1377789736159743,0.075763747328831745,,1316
2022-07-13,optimism,16.511813480886612,9.695236763670175226,,80986
2022-07-13,starknet,0.2015490872425191,0.211360214472919473,,1726
2022-07-14,optimism,17.42682715181076,10.397485221578135084,,83044
2022-07-14,starknet,0.22513500736188374,0.126009421308031136,,2272
2022-07-15,optimism,17.800346493445968,10.320182997516421627,,94468
2022-07-15,starknet,0.1470216704245845,0.187370885801552947,,1360
2022-07-16,optimism,16.570488964433203,9.390278304059870217,,84386
2022-07-16,starknet,0.1061483621422262,0.071884882116771682,,2139
2022-07-17,optimism,11.821091666375752,6.965917551409987488,,90661
2022-07-17,starknet,0.08827320236983933,0.15793366592277956,,1261
2022-07-18,optimism,23.60798013124832,13.329067407462656318,,126100
2022-07-18,starknet,0.13213104852179047,0.139011157613138089,,1871
2022-07-19,optimism,24.63040019958125,13.798229574477472993,,127662
2022-07-19,starknet,0.31216384042036144,0.147746520806305503,,12556
2022-07-20,optimism,22.83592640917565,12.973732794399028078,,128272
2022-07-20,starknet,0.5225631475508594,0.273776521638206007,,1778
2022-07-21,optimism,13.936326795566684,7.994553253140218597,,113961
2022-07-21,starknet,1.0049545368333435,0.068906523245242967,,2766
2022-07-22,optimism,11.382964930755335,6.440269893203586988,,121670
2022-07-22,starknet,0.6507384750883122,0.136093972486118359,,1891
2022-07-23,optimism,8.502321553065567,4.799264296268520205,,120892
2022-07-23,starknet,0.7477466367251121,0.130790714136101515,,1725
2022-07-24,optimism,6.695903961947147,3.796682359446394046,,118962
2022-07-24,starknet,1.4835482789613001,0.113643382737135986,,2159
2022-07-25,optimism,11.63999529477432,6.584608308989702483,,110098
2022-07-25,starknet,1.1579419973718057,0.353195720801203995,,1721
2022-07-26,optimism,16.370097313819233,8.731780172367801143,,118362
2022-07-26,starknet,0.564731447865993,0.187097397355268774,,1061
2022-07-27,optimism,24.40409600139636,12.750831655365171318,,213613
2022-07-27,starknet,0.41466463404450066,0.406525400529897423,,1129
2022-07-28,optimism,37.036538368019805,18.641880074507448126,,237953
2022-07-28,starknet,0.11565764954709432,0.084136376823959159,,1000
2022-07-29,optimism,23.085433634056518,11.821602843019353977,,269594
2022-07-29,starknet,0.11068451043778157,0.066717194656869806,,1055
2022-07-30,optimism,9.481648559115683,5.313639958385897287,,211660
2022-07-30,starknet,0.054965252605636485,0.020684064131525546,,1566
2022-07-31,optimism,7.960940057059371,4.555262871232272683,,167996
2022-07-31,starknet,0.0438825348052778,0.030774193976043086,,2253
2022-08-01,optimism,11.311881856255097,6.264309172188484034,,146986
2022-08-01,starknet,0.08638198550083695,0.11969678829229643,,18077
2022-08-02,optimism,14.741550900521384,7.842618493417947709,,182482
2022-08-02,starknet,0.5489562747180743,0.115685802570645888,,5818
2022-08-03,optimism,13.83123099702814,7.345440533730381625,,193419
2022-08-03,starknet,0.4653420758222374,0.022484434619195256,,3866
2022-08-04,optimism,17.38538551395374,8.821926008662539966,,217356
2022-08-04,starknet,0.5116689633333664,0.071418864560255487,,3921
2022-08-05,optimism,17.74425844113485,9.199861339366858254,,213241
2022-08-05,starknet,0.643010787886448,0.096842063207521891,,4107
2022-08-06,optimism,7.126633132657348,3.92091427548724938,,140589
2022-08-06,starknet,0.6110111983654665,0.071570794154014864,,5545
2022-08-07,optimism,5.251797944311543,3.075958998700468938,,109978
2022-08-07,starknet,0.5412366470150369,0.147750709218059018,,8251
2022-08-08,optimism,13.421009622202568,7.45664382028226976,,152664
2022-08-08,starknet,0.713517322851775,0.098488171078787491,,5267
2022-08-09,optimism,12.821070600079988,7.201514699173094259,,121305
2022-08-09,starknet,0.7982129645285796,0.065146100122323188,,4701
2022-08-10,optimism,24.209009056215372,13.281473181992833837,,150862
2022-08-10,starknet,0.872038787020787,0.175322574118375648,,6350
2022-08-11,optimism,19.437032115302365,10.715898341070592321,,141092
2022-08-11,starknet,0.9305698540230346,0.122023134637586812,,2679
2022-08-12,optimism,10.11387450555515,5.838511194657730353,,104066
2022-08-12,starknet,0.7379743269832167,0.12037116062684961,,2437
2022-08-13,optimism,5.984287528261015,3.521744584517112602,,102326
2022-08-13,starknet,0.4525526031084618,0.043495650139152206,,2417
2022-08-14,optimism,6.951550683714522,4.036349807800025457,,101902
2022-08-14,starknet,0.3534151161315951,0.076044002778972257,,2746
2022-08-15,optimism,14.25399493840043,7.923393690808907753,,133249
2022-08-15,starknet,0.5064796834922313,0.037195475507396337,,2966
2022-08-16,optimism,11.969143732845136,6.440750574805921405,,174322
2022-08-16,starknet,0.5234997099003287,0.049404861766687817,,3422
2022-08-17,optimism,10.169662276500526,5.585902944022461926,,135184
2022-08-17,starknet,0.44522639371428163,0.085638783013888113,,3759
2022-08-18,optimism,8.8587296920184,5.176118040933377505,,109294
2022-08-18,starknet,0.6145620604890352,0.076102693283589643,,4414
2022-08-19,optimism,18.470733055947647,10.378563655584991863,,166749
2022-08-19,starknet,0.5699985887545762,0.058896186447610185,,3090
2022-08-20,optimism,8.9472598354781,5.178649461345909234,,138533
2022-08-20,starknet,0.4719286878400247,0.108057330321795156,,3613
2022-08-21,optimism,4.344661458672292,2.640072458971942668,,108597
2022-08-21,starknet,0.4214841370199166,0.108484648519058289,,4466
2022-08-22,optimism,9.128169549119873,5.338433772450101354,,119089
2022-08-22,starknet,0.4730783582184956,0.096654185415071315,,3379
2022-08-23,optimism,9.542917077235453,5.579559834844351829,,130102
2022-08-23,starknet,0.5842619603806496,0.063276229212369902,,3106
2022-08-24,optimism,8.22109011079204,4.764747100516266601,,121156
2022-08-24,starknet,0.4779825294873552,0.041592060197647469,,2851
2022-08-25,optimism,8.272014165024919,4.765245117417331862,,99722
2022-08-25,starknet,0.37275042618214316,0.067836277561778925,,2555
2022-08-26,optimism,12.583518164776931,6.932037771057653086,,136082
2022-08-26,starknet,0.5279972218143759,0.055158990804090234,,3120
2022-08-27,optimism,5.693932842402202,3.39121895013466664,,114189
2022-08-27,starknet,0.41156530217499876,0.0505301897200098,,3079
2022-08-28,optimism,5.515987281381141,3.242680605028982399,,113453
2022-08-28,starknet,0.41222062299660484,0.058031101269598511,,3411
2022-08-29,optimism,13.297972800189902,7.300573631296031274,,136327
2022-08-29,starknet,0.5186662227463007,0.079975639173060695,,2977
2022-08-30,optimism,19.63457980224816,10.306598356965710052,,170502
2022-08-30,starknet,0.6180762376826512,0.060495160853511973,,2698
2022-08-31,optimism,19.50215149917788,10.3398530134914207,,152267
2022-08-31,starknet,0.6292148736035335,0.100012628969335558,,2255
2022-09-01,optimism,22.587080066222303,12.488012008920169446,,193261
2022-09-01,starknet,0.29903308171428505,0.090188701463804972,,1579
2022-09-02,optimism,12.034868532104865,6.521756795984495674,,141409
2022-09-02,starknet,0.315684086836526,0.043997037797335573,,1548
2022-09-03,optimism,5.061544217519412,2.898670943946475599,,104323
2022-09-03,starknet,0.2932013666911638,0.058719661689634378,,2649
2022-09-04,optimism,4.666536807375102,2.782177022771488848,,92735
2022-09-04,starknet,0.42368855537799366,0.105556648714642266,,3636
2022-09-05,optimism,7.441798360974325,4.076442910183253501,,101280
2022-09-05,starknet,0.6399916904044097,0.086973091754312008,,3822
2022-09-06,optimism,16.42499551380486,8.725187422004862886,,156769
2022-09-06,starknet,0.7554600712341043,0.107484040490055008,,3433
2022-09-07,optimism,15.857887336033688,8.665372268344901745,,119638
2022-09-07,starknet,0.5912906858260237,0.134416522685411438,,2904
2022-09-08,optimism,13.672084647418169,8.483878441363757792,,112803
2022-09-08,starknet,0.37622986033539324,0.106457589108788408,,2002
2022-09-09,optimism,16.674423828185233,8.976700949899880737,,125989
2022-09-09,starknet,0.3400622067738467,0.037866407901577498,,1534
2022-09-10,optimism,6.609629933484495,3.77988031851851714,,102459
2022-09-10,starknet,0.2220160921188339,0.038142178805832981,,1396
2022-09-11,optimism,6.031433497176986,3.572299382480033317,,102010
2022-09-11,starknet,0.21573544409252435,0.038482871738516125,,1501
2022-09-12,optimism,11.849617842857324,6.864112280463490582,,117437
2022-09-12,starknet,0.309447013978446,0.108492176339572365,,1960
2022-09-13,optimism,18.698928540636015,10.132245599282921741,,147248
2022-09-13,starknet,0.19516739679500725,0.113717607227774799,,16982
2022-09-14,optimism,10.622488220453086,5.956725421314243569,,128950
2022-09-14,starknet,0.3095656905656578,0.06911567467227655,,1814
2022-09-15,optimism,20.233766843423403,10.04962648531824547,,171943
2022-09-15,starknet,0.24335282816154463,0.02020216262912149,,1615
2022-09-16,optimism,7.200900196016017,3.669281358052069401,,122491
2022-09-16,starknet,0.19616445001665422,0.036819006348732615,,6289
2022-09-17,optimism,2.905620553500253,1.54840948086160447,,83683
2022-09-17,starknet,0.3066995798649803,0.060973802738204153,,2550
2022-09-18,optimism,5.82282980479218,3.141281207352093845,,108966
2022-09-18,starknet,0.2174841538628963,0.038571420985929698,,2367
2022-09-19,optimism,8.597366984494732,4.291877387989868315,,147317
2022-09-19,starknet,0.2593335448317865,0.035234456048405613,,2135
2022-09-20,optimism,15.661528437114931,7.527495281142656812,,225399
2022-09-20,starknet,1.0442896814603306,0.110300242766209538,,4350
2022-09-21,optimism,27.424447725682924,13.960671175581184333,,346381
2022-09-21,starknet,0.40051922989990413,0.176968062346717305,,3423
2022-09-22,optimism,15.22285150573686,7.948893693543246285,,273354
2022-09-22,starknet,0.24883706729522395,0.09429481566467626,,2290
2022-09-23,optimism,15.477647819242463,8.474533454504686613,,317297
2022-09-23,starknet,0.20163171152179835,0.034835855332419044,,1624
2022-09-24,optimism,6.7135097585052925,4.174343438710556344,,209969
2022-09-24,starknet,0.1622347045012291,0.018127363295741907,,1863
2022-09-25,optimism,9.214172979765664,5.54331164266990185,,219525
2022-09-25,starknet,0.15592492815767953,0.032873968931228458,,2032
2022-09-26,optimism,13.864587952051554,8.387628861690280741,,220960
2022-09-26,starknet,0.5544923550297771,0.061550508567394386,,3126
2022-09-27,optimism,23.147862888586392,14.228838086729172317,,204735
2022-09-27,starknet,0.6495423494012149,0.104163334087494073,,2441
2022-09-28,optimism,23.13099229593892,13.312840315041054719,,261596
2022-09-28,starknet,0.5519910935444886,0.083184741348680416,,2535
2022-09-29,optimism,19.540850403441603,11.520595288355193505,,236002
2022-09-29,starknet,1.1278609252790261,0.078981388264317204,,4081
2022-09-30,optimism,22.101299305609672,12.907570492838942152,,239061
2022-09-30,starknet,1.0028589620640374,0.127338716861863959,,3588
2022-10-01,optimism,10.544342494116494,6.440406645339598945,,211953
2022-10-01,starknet,0.40656638103164316,0.066776331253821815,,3157
2022-10-02,optimism,7.000146408600831,4.104213025925609034,,226401
2022-10-02,starknet,0.23859459470187266,0.026649918670482937,,6309
2022-10-03,optimism,16.212478984242452,10.228794701365584265,,190427
2022-10-03,starknet,1.0481703612737656,0.066984502743412776,,10594
2022-10-04,optimism,13.86573669351946,8.920355560028963259,,177426
2022-10-04,starknet,0.8159600385143859,0.122181874043181698,,3897
2022-10-05,optimism,17.453496178537318,10.717885976417940416,,245602
2022-10-05,starknet,0.6399573871898475,0.079520887090521434,,3664
2022-10-06,optimism,16.511838159974563,9.927515759219012564,,254959
2022-10-06,starknet,0.7670470244940492,0.068323616433426678,,3691
2022-10-07,optimism,10.604590253772928,6.607870479711006823,,208340
2022-10-07,starknet,0.44158556292040385,0.079191377255921831,,3350
2022-10-08,optimism,13.455652952194574,8.919439212613205327,,194084
2022-10-08,starknet,0.4037067897210489,0.390709250017017326,,2911
2022-10-09,optimism,21.396543702075974,14.406084517411119584,,128545
2022-10-09,starknet,1.3063068603713053,0.070539465890416715,,2461
2022-10-10,optimism,29.46503368318521,19.048311228126172078,,134105
2022-10-10,starknet,0.6695951814949348,0.186049479099318027,,2456
2022-10-11,optimism,27.654871197613,17.534021156417688377,,177287
2022-10-11,starknet,1.162602338371407,0.101029780231069347,,3183
2022-10-12,optimism,22.509268497816727,13.40115882968232485,,179896
2022-10-12,starknet,0.7877091888835338,0.078790333243963459,,2182
2022-10-13,optimism,33.55711372527806,19.427000417879342452,,266015
2022-10-13,starknet,0.40548248641833085,0.055664401311932244,,1580
